#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:Use_4_BEAUTI_01042024" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:Use_4_BEAUTI_01042024" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:Use_4_BEAUTI_01042024" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.Use_4_BEAUTI_01042024" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:Use_4_BEAUTI_01042024" name="distribution" x="@birthRate.t:Use_4_BEAUTI_01042024">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:Use_4_BEAUTI_01042024" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Use_4_BEAUTI_01042024" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="KappaPrior.s:Use_4_BEAUTI_01042024" name="distribution">
#            <parameter id="kappa.s:Use_4_BEAUTI_01042024" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Use_4_BEAUTI_01042024" id="treeLikelihood.Use_4_BEAUTI_01042024" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Use_4_BEAUTI_01042024">
#            <siteModel id="SiteModel.s:Use_4_BEAUTI_01042024" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Use_4_BEAUTI_01042024" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:Use_4_BEAUTI_01042024" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Use_4_BEAUTI_01042024" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Use_4_BEAUTI_01042024" kappa="@kappa.s:Use_4_BEAUTI_01042024" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Use_4_BEAUTI_01042024" id="estimatedFreqs.s:Use_4_BEAUTI_01042024" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Use_4_BEAUTI_01042024" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Use_4_BEAUTI_01042024" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
514000	-28375.801981742366	-28464.42341668585	88.62143494348383	-28464.42341668585	1.7790331008932614	15.653124203989284	86.79285773963431	7.127172285749542	1.3299053073439577	0.357281933299409	0.19978761740214246	0.14809353427685665	0.2948369150215918
515000	-28378.258932492743	-28462.88817285466	84.62924036191508	-28462.88817285466	1.8908343838984294	16.367608173786962	82.80066315806556	6.1949723642908205	1.3299053073439577	0.357281933299409	0.19978761740214246	0.14809353427685665	0.2948369150215918
516000	-28374.292732210244	-28463.193024281354	88.90029207111108	-28463.193024281354	2.0521072358536507	15.689659891925096	87.07171486726156	6.394331181052499	1.3299053073439577	0.357281933299409	0.19978761740214246	0.14809353427685665	0.2948369150215918
517000	-28377.415089237336	-28457.041583503862	79.62649426652747	-28457.041583503862	1.9387892402608031	17.04975978338122	77.79791706267795	5.17607527675365	1.3299053073439577	0.357281933299409	0.19978761740214246	0.14809353427685665	0.2948369150215918
518000	-28377.72233292495	-28460.389852951423	82.6675200264744	-28460.389852951423	1.9262919492118316	16.561178729156374	80.83894282262489	5.3739524354157515	1.3299053073439577	0.357281933299409	0.19978761740214246	0.14809353427685665	0.2948369150215918
519000	-28384.14680359521	-28460.31345285491	76.16664925970004	-28460.31345285491	2.2420278797824373	17.598072115671346	74.33807205585052	6.646280194801736	1.3299053073439577	0.357281933299409	0.19978761740214246	0.14809353427685665	0.2948369150215918
520000	-28381.439635763578	-28463.86331336276	82.42367759918245	-28463.86331336276	1.9694966868178123	16.70848189122093	80.60877712273187	6.332456115416613	1.3486681871293467	0.357542275504908	0.19808214904361665	0.14837564046696913	0.2959999349845062
521000	-28376.896457829513	-28460.19352241685	83.29706458733462	-28460.19352241685	1.8966799614684788	16.582805313489036	81.48216411088403	6.093123503077164	1.3486681871293467	0.357542275504908	0.19808214904361665	0.14837564046696913	0.2959999349845062
522000	-28374.436285677773	-28452.639096214854	78.20281053708165	-28452.639096214854	2.356966834886392	17.24173150660368	76.38791006063106	5.014799190560413	1.3486681871293467	0.357542275504908	0.19808214904361665	0.14837564046696913	0.2959999349845062
523000	-28371.507486557308	-28457.133011378402	85.62552482109562	-28457.133011378402	2.009825782653359	16.198628610230955	83.81062434464503	6.40989279108819	1.3486681871293467	0.357542275504908	0.19808214904361665	0.14837564046696913	0.2959999349845062
524000	-28383.918944148314	-28470.084489753637	86.16554560532141	-28470.084489753637	1.785935163802468	15.95939342663757	84.35064512887082	7.262205880280376	1.3486681871293467	0.357542275504908	0.19808214904361665	0.14837564046696913	0.2959999349845062
525000	-28372.134347258365	-28452.776090557494	80.64174329912822	-28452.776090557494	2.0804920245408987	16.952449230608412	78.88787469372322	5.463845958301336	1.3957480573492507	0.3546769208040211	0.195538796339518	0.14522902001432728	0.3045552628421335
526000	-28387.88499520061	-28469.72963290006	81.84463769945121	-28469.72963290006	2.2531898641850026	16.796292307199824	80.09076909404621	6.284012169023318	1.3957480573492507	0.3546769208040211	0.195538796339518	0.14522902001432728	0.3045552628421335
527000	-28395.84531749437	-28474.02502627383	78.17970877945875	-28474.02502627383	2.0546857596152828	17.368477290119202	76.42584017405375	6.3349490500836145	1.3957480573492507	0.3546769208040211	0.195538796339518	0.14522902001432728	0.3045552628421335
528000	-28395.5078751991	-28478.667702907882	83.15982770878433	-28478.667702907882	1.9435490583140895	16.593102916423305	81.40595910337933	6.186981842244454	1.3957480573492507	0.3546769208040211	0.195538796339518	0.14522902001432728	0.3045552628421335
529000	-28377.215221110233	-28457.626975315354	80.41175420512023	-28457.626975315354	2.108275275013532	17.047562651574673	78.65788559971523	5.7754445380077195	1.3957480573492507	0.3546769208040211	0.195538796339518	0.14522902001432728	0.3045552628421335
530000	-28372.928633078493	-28455.845159921577	82.91652684308427	-28455.845159921577	1.9857027601697284	16.614313822468887	81.21980090316751	6.309311826958576	1.5343193362774425	0.3546769208040211	0.195538796339518	0.14522902001432728	0.3045552628421335
531000	-28378.753565168434	-28461.94701760256	83.19345243412546	-28461.94701760256	1.9776914914724348	16.376105162925995	81.4967264942087	7.1903802737718445	1.5343193362774425	0.3546769208040211	0.195538796339518	0.14522902001432728	0.3045552628421335
532000	-28382.20244449747	-28467.063088770527	84.86064427305469	-28467.063088770527	1.8534262331291982	16.313336416922347	83.12620063215161	6.101599561900984	1.5516860682997315	0.35454921225062647	0.19316287524404252	0.1508090280118017	0.3014788844935294
533000	-28393.370572398235	-28473.494692151984	80.1241197537491	-28473.494692151984	2.1427638313103063	17.098063677526312	78.38967611284602	5.869924958620904	1.5516860682997315	0.35454921225062647	0.19316287524404252	0.1508090280118017	0.3014788844935294
534000	-28380.64950324393	-28459.41754760778	78.7680443638488	-28459.41754760778	2.136329231386447	17.255864555444436	77.06877830623108	6.386130654751135	1.5374339115812594	0.35579004856558044	0.19477768402348142	0.14612439709808817	0.30330787031285
535000	-28375.354310924493	-28458.013381030127	82.65907010563349	-28458.013381030127	1.9303278620572781	16.65852016042852	80.99442992353164	6.20591436289987	1.5782475976575774	0.36161418675516527	0.1986859422140666	0.14344795009386316	0.29625192093690483
536000	-28398.431263842565	-28474.503534246804	76.07227040423741	-28474.503534246804	2.314521790347259	17.77615155071263	74.40763022213557	5.4948107889281745	1.5782475976575774	0.36161418675516527	0.1986859422140666	0.14344795009386316	0.29625192093690483
537000	-28385.17874244944	-28467.916519156748	82.7377767073095	-28467.916519156748	2.009961092693552	16.580728332497674	81.02556872758583	6.697613175658492	1.5849333637639422	0.35758418771478767	0.20315210774016937	0.14549558377193222	0.29376812077311065
538000	-28385.477846698737	-28465.77920292768	80.30135622894245	-28465.77920292768	1.9875397677219495	16.968773659625818	78.57291295365434	6.616156931676047	1.5751823547625752	0.3504991423598665	0.1987967959401897	0.1476309979407612	0.3030730637591827
539000	-28377.475219171527	-28451.687863046063	74.21264387453516	-28451.687863046063	2.388642126363627	18.039493848130647	72.48420059924705	5.063146401447267	1.5751823547625752	0.3504991423598665	0.1987967959401897	0.1476309979407612	0.3030730637591827
540000	-28382.29810351598	-28461.51640787554	79.2183043595616	-28461.51640787554	2.2677712627676714	17.235883129161635	77.49990295053973	6.097594711119212	1.5751823547625752	0.35707282840637516	0.1987967959401897	0.1476309979407612	0.29649937771267404
541000	-28383.304771890125	-28462.00524682811	78.70047493798454	-28462.00524682811	2.2460454007584625	17.246311468146367	76.98207352896267	5.272648094535446	1.5751823547625752	0.35707282840637516	0.1987967959401897	0.1476309979407612	0.29649937771267404
542000	-28378.276879255005	-28464.493039320292	86.21616006528868	-28464.493039320292	1.961552262688622	16.104765454874073	84.42540306469145	6.17878340852473	1.3998165595575938	0.35707282840637516	0.1987967959401897	0.1476309979407612	0.29649937771267404
543000	-28393.138836194612	-28484.108148889354	90.96931269474146	-28484.108148889354	1.7612804235246984	15.364250840436725	89.17855569414424	6.471933660795346	1.3998165595575938	0.35707282840637516	0.1987967959401897	0.1476309979407612	0.29649937771267404
544000	-28374.99952176789	-28457.851318910216	82.85179714232352	-28457.851318910216	2.1436453008437915	16.623817702310234	81.0679087538819	5.735142300265954	1.4379150016882902	0.35709785361523966	0.19777166159063386	0.14901529443358752	0.296115190360539
545000	-28386.703263145457	-28468.15351295487	81.45024980941172	-28468.15351295487	2.042923729126481	16.728623114831713	79.66636142097009	5.2542359084684165	1.4379150016882902	0.35709785361523966	0.19777166159063386	0.14901529443358752	0.296115190360539
546000	-28380.97731462714	-28462.76637242626	81.78905779912115	-28462.76637242626	2.0946414779828566	16.808743030276112	80.00516941067953	6.293840605865318	1.4379150016882902	0.35709785361523966	0.19777166159063386	0.14901529443358752	0.296115190360539
547000	-28383.14810907066	-28468.442509292938	85.29440022227787	-28468.442509292938	1.9086514950772768	16.168185792767048	83.51051183383625	6.908230599214177	1.4379150016882902	0.35709785361523966	0.19777166159063386	0.14901529443358752	0.296115190360539
548000	-28376.113703547057	-28457.890191156603	81.77648760954573	-28457.890191156603	2.052214611300872	16.822961310200032	79.9925992211041	5.8418832032915455	1.4379150016882902	0.35709785361523966	0.19777166159063386	0.14901529443358752	0.296115190360539
549000	-28379.641681983852	-28457.206744413386	77.56506242953566	-28457.206744413386	2.176196508705784	17.49338469125725	75.78117404109403	6.23159626973939	1.4379150016882902	0.35709785361523966	0.19777166159063386	0.14901529443358752	0.296115190360539
550000	-28394.60433056871	-28476.211924137177	81.60759356846769	-28476.211924137177	2.140986202077998	16.849524335302693	79.82370518002607	5.8134087567357495	1.4379150016882902	0.35709785361523966	0.19777166159063386	0.14901529443358752	0.296115190360539
551000	-28382.0411286564	-28461.43544684871	79.39431819231048	-28461.43544684871	2.352854741447193	17.212265253655495	77.61042980386885	5.599622419955718	1.4379150016882902	0.35709785361523966	0.19777166159063386	0.14901529443358752	0.296115190360539
552000	-28394.543893739934	-28470.0602057923	75.51631205236421	-28470.0602057923	1.9867580334951278	17.390438310186322	73.73242366392259	4.5154677840793	1.4379150016882902	0.35709785361523966	0.19777166159063386	0.14901529443358752	0.296115190360539
553000	-28381.100413573702	-28462.35380076443	81.25338719072924	-28462.35380076443	2.232882049330812	16.913907666994742	79.47657017073698	5.892743886313216	1.4225625289159158	0.36038911510854654	0.19635091956257275	0.1489873557183127	0.2942726096105681
554000	-28378.820546014875	-28459.334607130546	80.51406111567134	-28459.334607130546	2.16429218601528	16.812597546621262	78.73724409567907	5.07636012187621	1.4225625289159158	0.36038911510854654	0.19635091956257275	0.1489873557183127	0.2942726096105681
555000	-28382.799103282545	-28464.303229041932	81.504125759389	-28464.303229041932	2.1192714098256276	16.798786407749283	79.72730873939673	6.5964707323688545	1.4225625289159158	0.36038911510854654	0.19635091956257275	0.1489873557183127	0.2942726096105681
556000	-28383.674398319337	-28461.191024764616	77.51662644527859	-28461.191024764616	2.038996023280731	17.550027177991797	75.73980942528631	5.860448217040533	1.4225625289159158	0.36038911510854654	0.19635091956257275	0.1489873557183127	0.2942726096105681
557000	-28372.593249211794	-28455.523622468878	82.93037325708427	-28455.523622468878	1.9745901318094787	16.5289327074026	81.153556237092	6.834367462361962	1.4225625289159158	0.36038911510854654	0.19635091956257275	0.1489873557183127	0.2942726096105681
558000	-28388.539152517	-28470.693338516397	82.15418599939521	-28470.693338516397	1.9538038784314455	16.744268526677786	80.37736897940295	6.338428194557724	1.4225625289159158	0.36038911510854654	0.19635091956257275	0.1489873557183127	0.2942726096105681
559000	-28384.019345247143	-28468.57179712425	84.55245187710567	-28468.57179712425	1.9249466356904688	16.29786580311446	82.77563485711339	5.626095595860746	1.4225625289159158	0.36038911510854654	0.19635091956257275	0.1489873557183127	0.2942726096105681
560000	-28389.247010698073	-28469.617698606136	80.37068790806437	-28469.617698606136	2.376264629759588	17.000732800283313	78.5938708880721	5.443959847876415	1.4225625289159158	0.36038911510854654	0.19635091956257275	0.1489873557183127	0.2942726096105681
561000	-28385.0892837212	-28469.380707372053	84.2914236508524	-28469.380707372053	1.8252964943955585	16.106531967905376	82.51460663086013	7.570884641153829	1.4225625289159158	0.36038911510854654	0.19635091956257275	0.1489873557183127	0.2942726096105681
562000	-28391.327740226683	-28472.79608199422	81.46834176753559	-28472.79608199422	2.0413064302704425	16.877512002840007	79.69152474754333	6.074883842657184	1.4225625289159158	0.36038911510854654	0.19635091956257275	0.1489873557183127	0.2942726096105681
563000	-28398.368315070715	-28474.422556399204	76.05424132848977	-28474.422556399204	2.118135650940594	17.5677757009503	74.32033723498316	4.864632928160242	1.5265684975885623	0.36038911510854654	0.19635091956257275	0.1489873557183127	0.2942726096105681
564000	-28392.66998023774	-28463.676541095592	71.00656085785162	-28463.676541095592	2.442076800872335	18.635292550230343	69.3265287575752	5.89697978830156	1.480495960984606	0.3657404609820856	0.1921343149789448	0.1450423774781917	0.2970828465607778
565000	-28388.98996480317	-28471.035166078487	82.0452012753162	-28471.035166078487	1.9456333205089114	16.74810691313896	80.35133790978908	6.34051319820073	1.4382696481252164	0.36416151298079713	0.19186983706018199	0.1445717768459931	0.29939687311302793
566000	-28385.959558098024	-28459.46140162345	73.50184352542418	-28459.46140162345	2.508124036297597	18.130885066107467	71.80798015989706	4.957849376940517	1.4382696481252164	0.36416151298079713	0.19186983706018199	0.1445717768459931	0.29939687311302793
567000	-28383.950400599377	-28465.595931601372	81.64553100199595	-28465.595931601372	2.1187659275752933	16.826757270024004	79.95166763646883	6.203540642790906	1.4382696481252164	0.36416151298079713	0.19186983706018199	0.1445717768459931	0.29939687311302793
568000	-28387.821838053	-28458.757405975794	70.93556792279344	-28458.757405975794	2.8922372991959806	18.477823327812594	69.16085641078752	6.424633156118774	1.4382696481252164	0.3574045265514771	0.19186983706018199	0.1513287632753131	0.29939687311302793
569000	-28385.281250526237	-28460.56349840851	75.28224788227529	-28460.56349840851	2.418327925751412	17.642334592681884	73.51522050107539	4.734598926967421	1.4595729673905933	0.3573236104068192	0.19278435264667995	0.15090850094595723	0.29898353600054356
570000	-28378.871717473496	-28454.90589834105	76.03418086755428	-28454.90589834105	2.129901270359749	17.18569390666493	74.26715348635439	7.590881687959478	1.4595729673905933	0.3573236104068192	0.19278435264667995	0.15090850094595723	0.29898353600054356
571000	-28394.141453401764	-28470.61302127869	76.4715678769247	-28470.61302127869	2.120172858215116	17.733401898613018	74.7045404957248	5.733006597933869	1.4595729673905933	0.3573236104068192	0.19278435264667995	0.15090850094595723	0.29898353600054356
572000	-28391.57850817248	-28470.100800680073	78.522292507594	-28470.100800680073	2.455744411651069	17.354282359915295	76.75526512639411	6.125011357565117	1.4595729673905933	0.3573236104068192	0.19278435264667995	0.15090850094595723	0.29898353600054356
573000	-28393.937206084312	-28474.5719814477	80.63477536338934	-28474.5719814477	2.0677265125749154	16.992312713787445	78.92777481704904	6.199093684421433	1.426781627197342	0.3684782879230782	0.19082857788287205	0.1467173433644366	0.2939757908296132
574000	-28383.20272455501	-28464.391138651794	81.1884140967867	-28464.391138651794	2.168822648535891	16.83242695019861	79.4814135504464	5.427539361187089	1.426781627197342	0.3684782879230782	0.19082857788287205	0.1467173433644366	0.2939757908296132
575000	-28389.888409449966	-28474.602989597934	84.71458014796796	-28474.602989597934	1.9580950029092294	16.33373632653002	83.00757960162767	6.135264467573116	1.426781627197342	0.3684782879230782	0.19082857788287205	0.1467173433644366	0.2939757908296132
576000	-28393.754986548538	-28479.390333882864	85.63534733432702	-28479.390333882864	1.8769228157953552	16.176991627561648	83.92834678798673	6.454111200010931	1.426781627197342	0.3684782879230782	0.19082857788287205	0.1467173433644366	0.2939757908296132
577000	-28377.686833698226	-28457.683699317902	79.99686561967637	-28457.683699317902	2.0959730510495214	17.11389138568712	78.28986507333607	5.9779298569028505	1.426781627197342	0.3684782879230782	0.19082857788287205	0.1467173433644366	0.2939757908296132
578000	-28387.717078843427	-28464.2954145917	76.57833574827096	-28464.2954145917	2.119449163200789	17.534892927378507	74.79231641333364	4.968326588639463	1.4741316255339365	0.36335808485421917	0.19771972119847192	0.15209001021022595	0.2868321837370831
579000	-28377.208089020292	-28459.396320959142	82.18823193884943	-28459.396320959142	2.035157674680149	16.728454613019057	80.4022126039121	5.6685732630770485	1.4741316255339365	0.36335808485421917	0.19771972119847192	0.15209001021022595	0.2868321837370831
580000	-28379.496719892817	-28466.073312714638	86.57659282182159	-28466.073312714638	1.898856411822425	16.048387223582232	84.79057348688426	6.304476448817393	1.4741316255339365	0.36335808485421917	0.19771972119847192	0.15209001021022595	0.2868321837370831
581000	-28372.997932637918	-28452.905339681587	79.90740704366733	-28452.905339681587	2.0374150126196784	17.079746321768233	78.12138770873001	6.440306774916576	1.4741316255339365	0.36335808485421917	0.19771972119847192	0.15209001021022595	0.2868321837370831
582000	-28380.795065464972	-28454.884578561054	74.08951309608248	-28454.884578561054	2.201483691975652	18.143353761129493	72.30349376114515	5.811651625595479	1.4741316255339365	0.36335808485421917	0.19771972119847192	0.15209001021022595	0.2868321837370831
583000	-28390.693612275427	-28464.114480175813	73.42086790038421	-28464.114480175813	2.1180499089477256	18.221949121688972	71.63484856544687	6.000836886687701	1.4741316255339365	0.36335808485421917	0.19771972119847192	0.15209001021022595	0.2868321837370831
584000	-28377.831841090123	-28455.866799613097	78.03495852297364	-28455.866799613097	2.283395494220241	17.455281556454565	76.28232637345496	5.904944310973244	1.5549610072838984	0.36335808485421917	0.19771972119847192	0.15209001021022595	0.2868321837370831
585000	-28387.179003646306	-28465.22464066323	78.04563701692378	-28465.22464066323	2.2978954502600644	17.20532678778127	76.2930048674051	6.928448922610138	1.5549610072838984	0.36335808485421917	0.19771972119847192	0.15209001021022595	0.2868321837370831
586000	-28382.90663825141	-28470.49703690065	87.59039864924017	-28470.49703690065	1.812170287070738	15.858369254271498	85.78750724149769	6.784589555901491	1.433212971484135	0.36335808485421917	0.19771972119847192	0.15209001021022595	0.2868321837370831
587000	-28382.229678274885	-28463.475034646173	81.24535637128835	-28463.475034646173	2.1515485353244674	16.907005035684314	79.44246496354586	6.221080276959723	1.433212971484135	0.36335808485421917	0.19771972119847192	0.15209001021022595	0.2868321837370831
588000	-28378.820517857977	-28462.251118722575	83.43060086459897	-28462.251118722575	1.8696302581385662	16.531912159141083	81.6277094568565	6.46520082958733	1.433212971484135	0.36335808485421917	0.19771972119847192	0.15209001021022595	0.2868321837370831
589000	-28387.663106834403	-28466.45312638918	78.79001955477821	-28466.45312638918	1.9760710269202486	17.219144838137215	76.98712814703572	5.205543488523603	1.433212971484135	0.36335808485421917	0.19771972119847192	0.15209001021022595	0.2868321837370831
590000	-28383.003419000528	-28464.848726093835	81.84530709330518	-28464.848726093835	1.9571923879647788	16.733498392476154	80.08417706811915	5.4638395200668475	1.4479967609307995	0.3592412363912749	0.19506365641332282	0.1489245955296641	0.2967705116657381
591000	-28390.560267777673	-28471.177538103395	80.61727032572158	-28471.177538103395	1.9547443859779694	16.978927173737755	78.85614030053553	6.369679444692908	1.4479967609307995	0.3592412363912749	0.19506365641332282	0.1489245955296641	0.2967705116657381
592000	-28389.12340172102	-28469.949210434817	80.82580871380007	-28469.949210434817	2.0195162257429597	16.981402431985575	79.06467868861404	6.062241481639416	1.4479967609307995	0.3592412363912749	0.19506365641332282	0.1489245955296641	0.2967705116657381
593000	-28395.04577878764	-28478.582625227737	83.53684644009574	-28478.582625227737	1.8362779542396506	16.461670331999557	81.77571641490971	6.730915134745692	1.4479967609307995	0.3592412363912749	0.19506365641332282	0.1489245955296641	0.2967705116657381
594000	-28374.716757431277	-28458.812803200588	84.09604576931146	-28458.812803200588	1.9372271223621063	16.402924085612543	82.33491574412541	6.599836176897399	1.4479967609307995	0.3592412363912749	0.19506365641332282	0.1489245955296641	0.2967705116657381
595000	-28389.969715485062	-28473.16879776885	83.19908228378564	-28473.16879776885	1.902207518644896	16.39652552921489	81.45382557158914	5.269439803817724	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
596000	-28398.47121139549	-28471.995491723854	73.52428032836474	-28471.995491723854	2.3118701234045487	18.236131938383608	71.77902361616823	5.290606425628759	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
597000	-28392.73326992044	-28477.207864475968	84.47459455552489	-28477.207864475968	2.0155143592333804	16.378706479473315	82.72933784332838	6.114325608705233	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
598000	-28367.830079473704	-28449.093376572477	81.26329709877358	-28449.093376572477	1.9247473693822035	16.869378786614767	79.51804038657707	5.58913316713377	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
599000	-28381.303395728803	-28453.914074434815	72.61067870601174	-28453.914074434815	2.451580764775165	17.935841388023743	70.86542199381523	4.428529158384161	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
600000	-28380.83844464559	-28456.66805927589	75.82961463030102	-28456.66805927589	2.1608884403165307	17.67562717150321	74.08435791810452	6.534921438673762	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
601000	-28373.76103482196	-28454.041259460406	80.28022463844401	-28454.041259460406	2.072830604163025	17.053518815660205	78.5349679262475	6.216182569386113	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
602000	-28376.843347975366	-28462.40952785026	85.56617987489517	-28462.40952785026	2.0208076982690426	16.196103690040964	83.82092316269866	6.422825877619039	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
603000	-28388.39695785053	-28467.96856640637	79.57160855583712	-28467.96856640637	2.088620149473539	17.189145655795873	77.82635184364061	6.017067330332658	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
604000	-28377.57237287343	-28456.570852924273	78.99848005084252	-28456.570852924273	1.941425889780985	16.64975618874354	77.25322333864601	7.891405225595359	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
605000	-28377.331969232073	-28454.745667314404	77.41369808233138	-28454.745667314404	2.3760658456136605	17.51664234185173	75.66844137013487	5.346873764498834	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
606000	-28372.247955708204	-28447.77703170656	75.52907599835615	-28447.77703170656	2.2120803097709367	17.895567080288583	73.78381928615964	5.597023392851516	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
607000	-28371.664995038915	-28454.020704160732	82.35570912181763	-28454.020704160732	2.0420333758629248	16.695706947674875	80.61045240962112	6.424477207244029	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
608000	-28376.55623729572	-28454.36579694609	77.80955965036986	-28454.36579694609	2.2835830616510355	17.47515243962364	76.06430293817336	6.070884978991251	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
609000	-28379.504542053823	-28463.311822788735	83.80728073491171	-28463.311822788735	2.039167040961381	16.467065771455665	82.0620240227152	6.4468857135134785	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
610000	-28386.00979174205	-28466.173243605954	80.16345186390393	-28466.173243605954	2.354113931014601	17.02241350739622	78.41819515170742	5.407754654231433	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
611000	-28380.607792622068	-28464.42107424705	83.81328162498251	-28464.42107424705	2.054563855454873	16.47682731304402	82.068024912786	6.346574665194606	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
612000	-28377.17948025271	-28460.45802872184	83.27854846913189	-28460.45802872184	1.8972720129520657	16.551695571642675	81.53329175693538	6.427304986950902	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
613000	-28379.54234301428	-28460.737626064427	81.19528305014614	-28460.737626064427	1.8957042464229525	16.890562872209415	79.45002633794964	5.634648081629093	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
614000	-28398.073807904293	-28485.215854298673	87.14204639437857	-28485.215854298673	1.9434362193026151	15.883183343122626	85.39678968218206	6.970402116022732	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
615000	-28386.456904708455	-28458.867160655635	72.41025594717871	-28458.867160655635	2.1017489779795957	18.188970972290736	70.6649992349822	6.558352412773014	1.4960795583871611	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
616000	-28386.231134134166	-28459.51078575038	73.27965161621299	-28459.51078575038	2.385838249911407	18.29390413551821	71.49642407137588	5.72511078106769	1.4039604101738625	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
617000	-28387.90464985809	-28465.047086094455	77.14243623636528	-28465.047086094455	2.2027248390540373	17.604135744397304	75.35920869152818	5.503179509963752	1.4039604101738625	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
618000	-28391.86014175897	-28467.667008752574	75.80686699360291	-28467.667008752574	2.2916166531318467	17.64179703897944	74.0236394487658	6.655979134784174	1.4039604101738625	0.356849121131623	0.20316375835458808	0.145014555259887	0.2949725652539019
