#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:Use_4_BEAUTI_09042024" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:Use_4_BEAUTI_09042024" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:Use_4_BEAUTI_09042024" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.Use_4_BEAUTI_09042024" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:Use_4_BEAUTI_09042024" name="distribution" x="@birthRate.t:Use_4_BEAUTI_09042024">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:Use_4_BEAUTI_09042024" name="distribution">
#            <parameter id="kappa.s:Use_4_BEAUTI_09042024" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="FrequenciesPrior.s:Use_4_BEAUTI_09042024" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Use_4_BEAUTI_09042024" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Use_4_BEAUTI_09042024" id="treeLikelihood.Use_4_BEAUTI_09042024" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Use_4_BEAUTI_09042024">
#            <siteModel id="SiteModel.s:Use_4_BEAUTI_09042024" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Use_4_BEAUTI_09042024" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:Use_4_BEAUTI_09042024" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Use_4_BEAUTI_09042024" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Use_4_BEAUTI_09042024" kappa="@kappa.s:Use_4_BEAUTI_09042024" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Use_4_BEAUTI_09042024" id="estimatedFreqs.s:Use_4_BEAUTI_09042024" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Use_4_BEAUTI_09042024" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Use_4_BEAUTI_09042024" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
32000	-43384.89704239461	-43462.71930173477	77.82225934016076	-43462.71930173477	1.9139112236225544	17.182019486105016	75.93496145035712	4.794433492054532	0.6678841976162287	0.31898558754934137	0.2535046464966256	0.1179001743614779	0.3096095915925551
33000	-43376.64285061891	-43450.13978803248	73.49693741356542	-43450.13978803248	2.156599292557516	18.280483006748284	71.60963952376179	5.39525647098217	0.6678841976162287	0.31898558754934137	0.2535046464966256	0.1179001743614779	0.3096095915925551
34000	-43352.65216562031	-43426.207973371864	73.55580775155487	-43426.207973371864	2.2358388066615897	18.167537985460946	71.66850986175123	4.977371344787484	0.6678841976162287	0.31898558754934137	0.2535046464966256	0.1179001743614779	0.3096095915925551
35000	-43315.82821221186	-43387.89876195898	72.07054974712415	-43387.89876195898	2.5283515645378594	18.52339602171479	70.18765626036893	5.719269115943517	0.6678841976162287	0.3272152269040807	0.2535046464966256	0.1179001743614779	0.3013799522378157
36000	-43319.295389001156	-43390.49020447482	71.19481547366695	-43390.49020447482	1.947138363050446	18.29462639922649	69.31192198691173	6.768834543270955	0.6678841976162287	0.3272152269040807	0.2535046464966256	0.1179001743614779	0.3013799522378157
37000	-43241.771509083985	-43317.12088654414	75.34937746014928	-43317.12088654414	2.081772486418008	17.8855490825937	73.48563062181583	6.136083959366915	0.7627438448655192	0.3272152269040807	0.2535046464966256	0.1179001743614779	0.3013799522378157
38000	-43248.707013644365	-43321.028401797244	72.32138815287921	-43321.028401797244	2.176111142987021	18.447363901632947	70.45764131454575	5.87928464731737	0.7627438448655192	0.3272152269040807	0.2535046464966256	0.1179001743614779	0.3013799522378157
39000	-43257.87712198279	-43336.33996819855	78.46284621575487	-43336.33996819855	1.8635667105518654	17.358013015152885	76.59909937742141	6.253365968951421	0.7627438448655192	0.3272152269040807	0.2535046464966256	0.1179001743614779	0.3013799522378157
40000	-43230.89091571049	-43305.82089817961	74.92998246911823	-43305.82089817961	1.9654545309080786	17.97572903234764	73.06623563078477	6.039334548693588	0.7627438448655192	0.3272152269040807	0.2535046464966256	0.1179001743614779	0.3013799522378157
41000	-43231.567390548655	-43304.94284207992	73.37545153127145	-43304.94284207992	1.952190740143958	17.910186061761383	71.511704692938	4.544234998050408	0.7627438448655192	0.3272152269040807	0.2535046464966256	0.1179001743614779	0.3013799522378157
42000	-43219.81615248938	-43291.05514384345	71.2389913540695	-43291.05514384345	2.0423544130468283	18.683869057084067	69.37524451573604	5.591351712131727	0.7627438448655192	0.3272152269040807	0.2535046464966256	0.1179001743614779	0.3013799522378157
43000	-43206.004480592106	-43279.50086125575	73.49638066364228	-43279.50086125575	2.0509321458346923	18.23242569721997	71.63263382530883	5.14350246329516	0.7627438448655192	0.3272152269040807	0.2535046464966256	0.1179001743614779	0.3013799522378157
44000	-43212.28636525896	-43288.181359109716	75.89499385075426	-43288.181359109716	2.0470073010855794	17.360761084436145	74.0312470124208	4.548937815501776	0.7627438448655192	0.3272152269040807	0.2535046464966256	0.1179001743614779	0.3013799522378157
45000	-43174.945477734116	-43255.50247628357	80.55699854945264	-43255.50247628357	1.7711939903861083	16.998102820128505	78.70909565672265	5.5142374143354145	0.8223033871822006	0.3272152269040807	0.2535046464966256	0.1179001743614779	0.3013799522378157
46000	-43146.35305612214	-43217.25762050219	70.90456438005234	-43217.25762050219	2.5171508689621422	18.5657314614056	69.08623378936255	6.236885382086366	0.9175394897266543	0.3272152269040807	0.2535046464966256	0.1179001743614779	0.3013799522378157
47000	-43118.31446181632	-43187.2385012098	68.92403939348065	-43187.2385012098	2.1425167403317014	18.925767093347826	67.13118701000909	4.6194435746338565	0.9912664492066849	0.3272152269040807	0.2535046464966256	0.1179001743614779	0.3013799522378157
48000	-43103.69548260765	-43174.92433919457	71.2288565869209	-43174.92433919457	2.351335069687602	18.472247796635198	69.43600420344933	4.684199304718893	0.9912664492066849	0.3272152269040807	0.2535046464966256	0.1179001743614779	0.3013799522378157
49000	-43071.76956321714	-43143.10692588115	71.33736266401279	-43143.10692588115	2.1351067788954703	18.535180334546975	69.42837664307625	4.786996081000278	0.9912664492066849	0.31917049323905206	0.24994077544822432	0.12594490802650654	0.30494382328621694
50000	-43067.96137200091	-43139.31530349254	71.35393149163184	-43139.31530349254	2.1067677803156237	18.677988730396873	69.4449454706953	5.299727951888982	0.9912664492066849	0.31917049323905206	0.24994077544822432	0.12594490802650654	0.30494382328621694
51000	-43076.63037928834	-43147.11300340293	70.48262411458305	-43147.11300340293	2.0887233017239266	18.73443463476569	68.57363809364651	5.9933716383672495	0.9912664492066849	0.31917049323905206	0.24994077544822432	0.12594490802650654	0.30494382328621694
52000	-43049.878557106356	-43122.717491128366	72.83893402200634	-43122.717491128366	2.2184721880963787	18.23942749350804	70.96102635679452	6.311740034866425	1.0756242366106297	0.31917049323905206	0.24994077544822432	0.12594490802650654	0.30494382328621694
53000	-43058.20687998256	-43131.80014377383	73.59326379126895	-43131.80014377383	2.2384223280486673	18.22084190098534	71.71535612605713	5.9444657379608525	1.0756242366106297	0.31917049323905206	0.24994077544822432	0.12594490802650654	0.30494382328621694
54000	-43061.92928809551	-43137.33454268859	75.40525459307929	-43137.33454268859	2.0528260137848937	17.935733550085757	73.52734692786747	5.777565752497018	1.0756242366106297	0.31917049323905206	0.24994077544822432	0.12594490802650654	0.30494382328621694
55000	-43051.55423446069	-43128.7223652458	77.1681307851129	-43128.7223652458	1.9051561908440278	17.626036643972085	75.29022311990107	5.870617377750259	1.0756242366106297	0.31917049323905206	0.24994077544822432	0.12594490802650654	0.30494382328621694
56000	-43063.329430589794	-43135.51280572746	72.1833751376683	-43135.51280572746	2.25366214588005	18.492327847677437	70.30546747245648	5.78356514546061	1.0756242366106297	0.31917049323905206	0.24994077544822432	0.12594490802650654	0.30494382328621694
57000	-43060.53944884417	-43135.90912987934	75.36968103517937	-43135.90912987934	1.8576562136479977	17.895183541309446	73.49177336996755	5.221650465910654	1.0756242366106297	0.31917049323905206	0.24994077544822432	0.12594490802650654	0.30494382328621694
58000	-43036.658747647576	-43104.323817875105	67.66507022752978	-43104.323817875105	2.2334121746996294	19.227167912202365	65.78716256231796	4.638062847121068	1.0756242366106297	0.31917049323905206	0.24994077544822432	0.12594490802650654	0.30494382328621694
59000	-43049.84385724799	-43125.11808052263	75.27422327463562	-43125.11808052263	1.875383720463933	17.916927875913597	73.3963156094238	6.059833020814039	1.0756242366106297	0.31917049323905206	0.24994077544822432	0.12594490802650654	0.30494382328621694
60000	-43005.09009377202	-43072.83262150759	67.74252773556638	-43072.83262150759	2.4225942679350845	19.268614223349967	65.94162297678974	5.709183829446099	1.271536254523638	0.31917049323905206	0.24994077544822432	0.12594490802650654	0.30494382328621694
61000	-43000.6884559567	-43067.30988873626	66.62143277956346	-43067.30988873626	2.4354795253324912	19.48778245034061	64.88042177413813	5.591253548586967	1.4181970079246229	0.31917049323905206	0.24994077544822432	0.12594490802650654	0.30494382328621694
62000	-42997.075845837724	-43061.812201801615	64.73635596388793	-43061.812201801615	2.470118367646098	19.676800690029747	62.9953449584626	5.968401875713064	1.4181970079246229	0.31917049323905206	0.24994077544822432	0.12594490802650654	0.30494382328621694
63000	-42969.85709585656	-43041.27827384143	71.42117798487068	-43041.27827384143	2.015780353595912	18.609522035548007	69.58036834140086	5.050174119219116	1.4181970079246229	0.31917049323905206	0.24994077544822432	0.13352343921148738	0.2973652921012361
64000	-42927.929466172034	-42994.450650193314	66.52118402128113	-42994.450650193314	2.4777324828125	19.60584646282348	64.56160225387598	5.091278785005865	1.4181970079246229	0.31917049323905206	0.23690385578345438	0.14656035887625732	0.2973652921012361
65000	-42931.95723331745	-43003.65721658365	71.69998326619533	-43003.65721658365	2.087308085812678	18.622222647127654	69.74040149879019	5.299523598660074	1.4181970079246229	0.31917049323905206	0.23690385578345438	0.14656035887625732	0.2973652921012361
66000	-42933.496114179594	-43001.15491964857	67.65880546897874	-43001.15491964857	2.2640800264942147	19.170256853363927	65.6992237015736	6.099760916837714	1.4181970079246229	0.31917049323905206	0.23690385578345438	0.14656035887625732	0.2973652921012361
67000	-42917.496984068785	-42983.381585281175	65.88460121238828	-42983.381585281175	2.363442929650221	19.60657569263494	63.93362859462887	4.596687721370818	1.4181970079246229	0.3280848548787712	0.22457599225500277	0.14997386076498975	0.2973652921012361
68000	-42922.54659756517	-42984.18290002705	61.63630246188564	-42984.18290002705	2.4623340998817644	20.43374813373348	59.685329844126244	5.5504287159567545	1.4181970079246229	0.3280848548787712	0.22457599225500277	0.14997386076498975	0.2973652921012361
69000	-42904.66446692662	-42975.858742293465	71.19427536684991	-42975.858742293465	2.0432724229473362	18.613463447677347	69.24330274909052	4.869239482149016	1.4181970079246229	0.3280848548787712	0.22457599225500277	0.14997386076498975	0.2973652921012361
70000	-42887.843694381736	-42958.47525672034	70.63156233860491	-42958.47525672034	2.1252714900289815	18.51891063284714	68.68058972084552	4.526918731907016	1.4181970079246229	0.3280848548787712	0.22457599225500277	0.14997386076498975	0.2973652921012361
